TimeSinceMark,CurrentStage,AltitudeASL,DownRange,SpeedSurface,SpeedOrbital,Mass,Acceleration,Q,AoA,AoS,AoD,AltitudeTrue,Pitch,GravityLosses,DragLosses,SteeringLosses,DeltaVExpended
146.02316089347,0,853.387763012864,7270.29572590311,4.12267399665489,174.10467364442,0.512100007319532,0.969521665480898,8.89229193720784,-175.078809885073,-179.823074026801,175.07570310505,279.481580488418,84.950244140625,101.265420280724,1082.60152730727,364.000849612612,638.15248164569
146.263160888106,0,852.405948221253,7270.29719970977,4.07672095102237,174.104802176519,0.512100007319532,0.983929116171451,8.70036067640297,-175.09305228511,-179.823073008737,175.089922035653,278.488837996864,84.9843536376953,101.265420280724,1085.1202531039,364.000849612612,638.15248164569
146.503160882741,0,851.431382745516,7270.29834230925,4.05437239821438,174.10528186933,0.512100007319532,1.00418065445233,8.57660876706041,-175.113954102271,-179.823129843323,175.110819632773,277.502611765397,85.0232299804688,101.265420280724,1087.49461524551,364.000849612612,638.15248164569
146.743160877377,0,850.461612780218,7270.29960356269,4.03669773041825,174.105107035117,0.512100007319532,0.995821146414374,8.48419502516828,-175.134448551869,-179.823219509626,175.131313665253,276.523499012295,85.0507446289062,101.265420280724,1089.63868108573,364.000849612612,638.15248164569
146.983160872012,0,849.491747482878,7270.30148544235,4.04158608010047,174.104561243398,0.512100007319532,1.00320978643995,8.50229900451223,-175.145376238305,-179.823219422353,175.142238258952,275.550174581297,85.0563446044922,101.265420280724,1092.14245104161,364.000849612612,638.15248164569
147.223160866648,0,848.525618729193,7270.30335125213,4.01408200326843,174.102873186753,0.512100007319532,1.00467128038591,8.43702737128994,-175.149167036892,-179.823181012835,175.146031304142,274.580150535599,85.0478271484375,101.265420280724,1094.69528491838,364.000849612612,638.15248164569
147.463160861284,0,847.571969926171,7270.30481702529,3.9466491143375,174.100685283214,0.512100007319532,1.0168069406783,8.22780699058152,-175.148376705523,-179.82310472853,175.145235521908,273.614409218574,85.03984375,101.265420280724,1097.09094801863,364.000849612612,638.15248164569
147.703160855919,0,846.640701103886,7270.30619750338,3.85556252551345,174.098684074055,0.512100007319532,1.00352888637275,7.81951363730606,-175.149242406069,-179.823020080793,175.146102962578,272.657870204861,85.0440368652344,101.265420280724,1099.31257158688,364.000849612612,638.15248164569
147.943160850555,0,845.710341401515,7270.3080457912,3.90288772308648,174.099660878326,0.512100007319532,0.979177618706106,7.80736657758097,-175.137393347327,-179.822992735382,175.134256652234,271.713734457081,85.0357635498047,101.265420280724,1101.41328063184,364.000849612612,638.15248164569
148.18316084519,0,844.758156527358,7270.31050587513,3.99878041823657,174.100488883813,0.512100007319532,0.986541097226022,8.19643261681978,-175.116301746527,-179.823093215206,175.113196574975,270.775105319188,85.0016754150391,101.265420280724,1103.83495736447,364.000849612612,638.15248164569
148.423160839826,0,843.784119932435,7270.31291506179,4.08743675442935,174.10092612129,0.512100007319532,0.995480893509751,8.57817580830846,-175.091282366084,-179.82318431108,175.08819180681,269.830299508458,84.9600830078125,101.265420280724,1106.15745283481,364.000849612612,638.15248164569
148.663160834461,0,842.792201079999,7270.31514853458,4.14864765348816,174.101340153222,0.512100007319532,0.972600155234457,8.90999397389389,-175.069981161664,-179.823176726489,175.066877594326,268.867976610063,84.9298736572266,101.265420280724,1108.39825424021,364.000849612612,638.15248164569
148.903160829097,0,841.79304382148,7270.31722327563,4.17146449790742,174.101902584997,0.512100007319532,0.966316590403843,9.02426717999868,-175.062315865189,-179.823121527409,175.059200805122,267.887637898661,84.9270446777344,101.265420280724,1110.78007019314,364.000849612612,638.15248164569
149.143160823733,0,840.790161996719,7270.31888899222,4.17491576745938,174.102705525976,0.512100007319532,0.977808538350905,9.108717548001,-175.068855931529,-179.823122629097,175.065721836994,266.894509752576,84.9479522705078,101.265420280724,1113.31863339489,364.000849612612,638.15248164569
149.383160818368,0,839.799864826456,7270.31984721669,4.0923554980504,174.102120553768,0.512100007319532,1.00149973464639,8.88150667662532,-175.093826400787,-179.823178729978,175.09068521608,265.896701972885,84.9943481445312,101.265420280724,1115.83781397223,364.000849612612,638.15248164569
149.623160813004,0,838.835620007874,7270.32044077154,3.98318119230677,174.10121471522,0.512100007319532,1.00900213260331,8.4042260309024,-175.130041460343,-179.823203695571,175.126870139086,264.905394638893,85.0559295654297,101.265420280724,1118.16141002175,364.000849612612,638.15248164569
149.863160807639,0,837.888162971754,7270.32146112919,3.94427741687911,174.101036988593,0.512100007319532,0.989470797758674,8.09710174627075,-175.160253543617,-179.823153205494,175.157061815938,263.928920742865,85.0997406005859,101.265420280724,1120.27338099896,364.000849612612,638.15248164569
